critical_temp,index
27.96666666666667,1138
35.36714285714286,1139
3.811666666666667,1140
7.3999999999999995,1141
32.0,1142
0.875,1143
53.35,1144
28.85,1145
0.262,1146
2.75,1147
16.400000000000002,1148
5.375,1149
85.61,1150
8.25,1151
14.266666666666666,1152
54.25,1153
97.0,1154
17.55,1155
81.89999999999999,1156
0.395,1157
11.405000000000001,1158
11.181999999999999,1159
4.33,1160
113.0,1161
36.0,1162
12.0,1163
26.950000000000003,1164
15.100000000000001,1165
83.5,1166
6.495,1167
20.5,1168
87.0,1169
5.85,1170
18.175,1171
69.275,1172
6.789000000000001,1173
1.5433333333333332,1174
3.31,1175
10.983333333333334,1176
37.15625,1177
92.5,1178
64.6,1179
56.25,1180
4.489999999999999,1181
91.83666666666666,1182
8.95,1183
17.4,1184
16.666666666666668,1185
29.0,1186
46.5,1187
13.9,1188
2.15,1189
7.673333333333335,1190
16.666666666666668,1191
1.6766666666666665,1192
13.850000000000001,1193
6.416666666666667,1194
21.21764705882353,1195
44.13333333333333,1196
10.6,1197
28.7,1198
18.0,1199
7.45,1200
58.666666666666664,1201
3.15,1202
8.933333333333334,1203
0.00083,1204
44.675,1205
4.100499999999999,1206
22.099999999999998,1207
6.8,1208
17.225,1209
1.495,1210
89.63333333333333,1211
28.433333333333334,1212
9.855,1213
81.0,1214
82.97999999999999,1215
18.9,1216
18.200000000000003,1217
75.5,1218
85.61,1219
16.7,1220
27.96666666666667,1221
85.64639344262294,1222
2.9683333333333337,1223
28.65,1224
8.168000000000001,1225
3.27,1226
0.6266666666666666,1227
42.0,1228
21.85,1229
83.86666666666667,1230
50.5,1231
60.25,1232
6.35,1233
77.63333333333334,1234
6.433333333333334,1235
125.0,1236
3.466666666666667,1237
26.628571428571426,1238
31.85,1239
30.599999999999998,1240
25.9,1241
3.375,1242
91.11428571428573,1243
18.808333333333334,1244
37.05,1245
92.80000000000001,1246
13.5,1247
3.8000000000000003,1248
104.2,1249
74.0,1250
68.85,1251
80.8,1252
3.0999999999999996,1253
23.400000000000002,1254
40.5,1255
15.041249999999998,1256
28.675,1257
33.5,1258
71.69999999999999,1259
70.0,1260
51.65,1261
59.0,1262
15.041249999999998,1263
93.83333333333333,1264
3.65,1265
72.55,1266
89.4,1267
83.43333333333334,1268
21.7,1269
35.333333333333336,1270
14.7,1271
2.745,1272
58.5,1273
88.7,1274
2.20042,1275
85.64639344262294,1276
34.43333333333333,1277
1.3599999999999999,1278
36.3,1279
12.900000000000002,1280
0.706,1281
78.81823529411764,1282
75.0,1283
31.5,1284
29.0,1285
28.957142857142856,1286
0.7333333333333334,1287
24.735,1288
32.6,1289
34.5,1290
63.833333333333336,1291
8.6,1292
89.5,1293
3.41,1294
90.24285714285715,1295
58.666666666666664,1296
3.7559999999999993,1297
32.5,1298
39.86666666666667,1299
76.025,1300
83.86666666666667,1301
22.450000000000003,1302
91.41666666666667,1303
18.366666666666667,1304
2.5133333333333336,1305
4.235,1306
19.676923076923078,1307
1.4500000000000002,1308
106.665,1309
2.2346666666666666,1310
10.325,1311
23.466666666666665,1312
1.45,1313
1.05,1314
27.03333333333333,1315
62.86666666666667,1316
85.2,1317
1.03,1318
8.546666666666665,1319
18.366666666666667,1320
1.8866666666666667,1321
6.465,1322
30.15,1323
14.266666666666666,1324
74.25,1325
19.833333333333332,1326
8.375,1327
5.503333333333334,1328
17.25,1329
85.64639344262294,1330
3.872,1331
6.426,1332
37.15625,1333
63.96666666666667,1334
5.71,1335
84.96666666666665,1336
98.75,1337
92.65,1338
4.1,1339
35.3,1340
16.137500000000003,1341
1.775,1342
88.88,1343
35.36714285714286,1344
22.5,1345
36.333333333333336,1346
85.10000000000001,1347
76.15,1348
92.5,1349
0.155,1350
78.81823529411764,1351
64.5,1352
39.6,1353
1.5,1354
4.699999999999999,1355
3.4,1356
9.76811111111111,1357
56.1,1358
2.225,1359
3.5333333333333337,1360
5.575,1361
6.786666666666666,1362
8.879999999999999,1363
4.355,1364
30.0,1365
3.0706666666666664,1366
5.65,1367
12.149999999999999,1368
0.1815,1369
0.189,1370
66.5,1371
6.35,1372
93.1,1373
9.2,1374
0.19000000000000003,1375
3.25,1376
44.25,1377
14.13,1378
71.66666666666667,1379
106.0,1380
35.25,1381
17.0,1382
129.5,1383
0.1975,1384
7.66,1385
5.734999999999999,1386
87.30000000000001,1387
71.33333333333333,1388
23.375,1389
37.8,1390
1.205,1391
89.33333333333333,1392
79.39999999999999,1393
28.0,1394
41.0,1395
4.2,1396
1.065,1397
89.55,1398
8.775,1399
32.35,1400
72.0,1401
28.0,1402
4.675000000000001,1403
6.1,1404
34.75,1405
4.550000000000001,1406
23.675,1407
90.33333333333333,1408
86.9,1409
68.15,1410
80.8,1411
90.34999999999998,1412
6.725,1413
7.666666666666667,1414
2.766666666666667,1415
23.7,1416
73.10000000000001,1417
55.05,1418
114.35,1419
13.003,1420
1.9749999999999999,1421
4.966666666666667,1422
13.166666666666666,1423
12.113333333333335,1424
83.80000000000001,1425
72.15,1426
28.85,1427
102.2,1428
84.49612903225808,1429
62.25,1430
132.908,1431
90.36535714285712,1432
78.7,1433
2.655,1434
5.9,1435
21.1,1436
89.28,1437
34.5,1438
2.02,1439
49.025,1440
9.8018,1441
1.8,1442
57.666666666666664,1443
1.085,1444
6.235,1445
7.0,1446
29.133333333333336,1447
116.60000000000001,1448
26.75,1449
33.900000000000006,1450
1.0533333333333335,1451
1.0043333333333333,1452
27.266666666666666,1453
32.35,1454
89.08500000000001,1455
1.42,1456
93.013125,1457
20.299999999999997,1458
30.975,1459
33.45,1460
85.73333333333333,1461
14.300000000000002,1462
33.150000000000006,1463
16.400000000000002,1464
19.5,1465
1.31,1466
52.72,1467
7.516666666666666,1468
82.95,1469
10.036,1470
3.1233333333333335,1471
3.7880000000000003,1472
0.851,1473
3.87,1474
78.87333333333332,1475
28.166666666666668,1476
18.0,1477
80.13333333333334,1478
11.45,1479
85.64639344262294,1480
6.09,1481
106.43333333333334,1482
22.905,1483
14.0,1484
115.25,1485
4.640000000000001,1486
5.3566666666666665,1487
0.9466666666666668,1488
34.43333333333333,1489
78.4,1490
7.95,1491
2.3433333333333333,1492
4.783333333333333,1493
30.0,1494
25.0,1495
47.15,1496
88.2,1497
18.583333333333332,1498
70.93333333333334,1499
81.36666666666666,1500
0.5364428571428571,1501
2.22375,1502
106.5,1503
1.6766666666666665,1504
4.3500000000000005,1505
3.0250000000000004,1506
11.181999999999999,1507
46.2,1508
23.366666666666664,1509
111.0,1510
95.60000000000001,1511
1.295,1512
0.71,1513
0.8366666666666666,1514
10.350000000000001,1515
71.95,1516
13.833333333333334,1517
25.5,1518
85.93333333333334,1519
0.965,1520
91.6735294117647,1521
15.35,1522
10.649999999999999,1523
109.0,1524
90.0125,1525
0.7333333333333334,1526
10.838888888888889,1527
45.45,1528
24.833333333333332,1529
77.80000000000001,1530
17.633333333333333,1531
0.030666666666666665,1532
18.75,1533
4.7,1534
4.800000000000001,1535
24.9,1536
13.600000000000001,1537
3.3899999999999997,1538
10.350000000000001,1539
83.86666666666667,1540
10.2,1541
8.83,1542
1.4300000000000002,1543
83.43333333333334,1544
35.006129032258066,1545
34.333333333333336,1546
29.233333333333334,1547
14.300000000000002,1548
1.935,1549
19.75,1550
79.0,1551
106.2,1552
6.416666666666667,1553
16.66357142857143,1554
8.9,1555
4.387,1556
3.4699999999999998,1557
6.885000000000001,1558
3.59,1559
3.35,1560
11.433333333333332,1561
0.07100000000000001,1562
23.0,1563
97.13333333333333,1564
1.06,1565
51.65,1566
88.93333333333334,1567
14.0,1568
46.4,1569
52.95,1570
0.7733333333333334,1571
71.69999999999999,1572
7.506666666666667,1573
3.2175000000000002,1574
0.885,1575
84.82727272727271,1576
4.075,1577
4.5128571428571425,1578
60.0,1579
64.6,1580
16.466666666666665,1581
2.5399999999999996,1582
12.75,1583
8.98,1584
99.26666666666667,1585
15.006666666666666,1586
8.14,1587
57.513999999999996,1588
3.025,1589
78.81823529411764,1590
19.5,1591
56.1,1592
3.96,1593
17.599999999999998,1594
27.925,1595
5.866666666666667,1596
29.866666666666664,1597
86.975,1598
114.75,1599
6.4,1600
86.94999999999999,1601
75.5,1602
2.6366666666666667,1603
5.206666666666667,1604
15.299999999999999,1605
85.575,1606
3.8674999999999997,1607
1.78,1608
4.5,1609
5.1425,1610
35.36714285714286,1611
12.45,1612
46.5,1613
37.9,1614
30.599999999999998,1615
23.6,1616
19.55,1617
60.55,1618
66.5,1619
0.9033333333333333,1620
29.1,1621
1.8250000000000002,1622
1.9303333333333335,1623
1.635,1624
83.0,1625
69.5,1626
9.4,1627
1.655,1628
74.475,1629
36.3,1630
3.872,1631
47.666666666666664,1632
4.38,1633
54.9,1634
88.25,1635
1.9303333333333335,1636
87.575,1637
86.75,1638
38.349999999999994,1639
31.8,1640
4.625,1641
43.5,1642
3.6733333333333333,1643
4.0,1644
0.435,1645
19.833333333333332,1646
21.55,1647
94.6,1648
1.06,1649
0.7333333333333334,1650
30.03333333333333,1651
7.13,1652
88.7,1653
94.45,1654
3.466666666666667,1655
1.475,1656
3.12,1657
12.410000000000002,1658
26.96666666666667,1659
21.375,1660
3.51,1661
95.15,1662
17.933333333333334,1663
2.4233333333333333,1664
83.23666666666666,1665
70.5,1666
2.1166666666666667,1667
99.5,1668
109.95,1669
121.5,1670
23.666666666666668,1671
33.0,1672
24.5,1673
79.1,1674
26.46666666666667,1675
62.75,1676
82.97999999999999,1677
62.0,1678
93.1,1679
33.45,1680
6.779000000000001,1681
0.81,1682
10.5,1683
11.333333333333334,1684
1.045,1685
5.04,1686
32.998000000000005,1687
5.06,1688
100.5,1689
5.875,1690
18.35,1691
8.200000000000001,1692
4.23,1693
0.5549999999999999,1694
68.8,1695
1.2959375,1696
8.323333333333332,1697
2.64,1698
114.06666666666666,1699
1.163,1700
52.15,1701
7.13,1702
100.5,1703
4.1,1704
2.5399999999999996,1705
15.633333333333333,1706
8.546666666666665,1707
56.26666666666667,1708
8.735,1709
4.387,1710
